Filename,SpeakerID,Gender,Begin,End,Vowel,F1,F2
common_voice_ja_36485906,2331,,0.95,1.0,a,722.630441723094,1422.26357141337
common_voice_ja_27656475,1082,,1.0,1.08,a,399.370662423555,1485.4055982284
common_voice_ja_33230719,3079,male,1.28,1.33,a,485.665934320215,1503.07725689988
common_voice_ja_36312161,2716,female,1.41,1.45,a,691.443678981707,1547.70510368705
common_voice_ja_37514928,3107,female,1.74,1.81,a,255.816039584325,1712.63646958879
common_voice_ja_36295016,2844,female,1.22,1.25,a,320.405210103156,688.759236935473
common_voice_ja_36237720,2910,,1.15,1.22,a,520.781442986324,1393.05144579686
common_voice_ja_27660986,2825,male,1.94,2.0,a,453.19339746265,1596.31093547614
common_voice_ja_36329407,2592,female,1.31,1.36,a,739.561963488294,1934.34912794305
common_voice_ja_35852467,3009,male,1.12,1.17,a,670.809826266004,1243.68142124505
common_voice_ja_28662916,3008,male,1.15,1.2,a,580.386678439924,1549.21600482909
common_voice_ja_39025864,1289,male,2.16,2.23,a,613.042225175445,1348.80329931423
common_voice_ja_35626617,2862,male,0.5,0.54,a,453.553474013524,1394.0740478293
common_voice_ja_39001309,1701,,0.5,0.58,a,722.079472163129,1685.23402376909
common_voice_ja_35998977,2984,male,1.37,1.4,a,773.707800585601,1511.2306469195
common_voice_ja_35992212,2722,male,2.2,2.23,a,381.881939560087,1630.39597873136
common_voice_ja_25283600,3087,male,1.05,1.11,a,517.05000406229,1406.81251452019
common_voice_ja_24533837,3085,male,2.6,2.64,a,644.940753865504,1345.81120362323
common_voice_ja_36295763,2787,female,1.25,1.29,a,261.753566424098,1522.3621813629
common_voice_ja_37386233,3104,male,0.91,0.97,a,807.657893367977,1535.57814703063
common_voice_ja_36370648,1940,male,1.52,1.59,a,646.798308394512,1420.52743029728
common_voice_ja_25372464,3112,male,0.84,0.92,a,598.665983359575,1492.24816480655
common_voice_ja_35843786,2801,female,0.83,0.87,a,312.730986184475,863.433421520918
common_voice_ja_36354520,2297,male,2.01,2.08,a,710.525075334639,1532.0630564287
common_voice_ja_39072750,513,male,1.08,1.14,a,289.512044845167,1504.32327248328
common_voice_ja_38903702,1146,,1.74,1.79,a,583.273329679288,1182.78395913222
common_voice_ja_37018416,3111,female,2.58,2.66,a,621.534129305575,1765.46161213621
common_voice_ja_36306424,2794,,0.88,1.03,a,563.432281964172,1325.52553726272
common_voice_ja_28675214,3115,female,1.18,1.22,a,545.292143052974,1369.05029883788
common_voice_ja_39044469,1398,male,1.2,1.29,a,510.217876383003,1531.8292114192
common_voice_ja_36042955,2475,,0.75,0.78,a,557.001206920455,2367.17120263204
common_voice_ja_35847252,3056,male,1.95,2.02,a,523.544942148902,1582.9772857533
common_voice_ja_35799492,3023,female,1.17,1.26,a,817.566981789109,1704.10868877415
common_voice_ja_33230943,3079,male,1.85,1.9,a,565.831143483678,1274.37438229356
common_voice_ja_25371682,3112,male,0.68,0.75,a,782.50767882797,1541.39412753495
common_voice_ja_36341518,2523,,1.54,1.58,a,390.966383360213,2138.89661744403
common_voice_ja_36145013,3031,male,1.67,1.75,a,742.170769943263,1607.4600676322
common_voice_ja_36187716,2931,male,0.79,0.85,a,474.793534889301,1446.64384384108
common_voice_ja_37131430,3111,female,2.25,2.3,a,1058.48212776673,1313.82134855122
common_voice_ja_37498641,3109,female,2.21,2.25,a,613.366453941588,1717.09166527821
common_voice_ja_35772193,2988,male,1.7,1.81,a,524.660183354546,1648.67949191378
common_voice_ja_36024539,2955,male,1.2,1.29,a,776.731175944758,1251.86918752888
common_voice_ja_36316948,2568,male,1.04,1.09,a,396.892186082471,1197.98687622797
common_voice_ja_37153486,3111,female,2.5,2.54,a,678.221416994739,1654.15802726639
common_voice_ja_28499957,3115,female,1.46,1.51,a,442.857959684849,1706.28056715574
common_voice_ja_24928447,3094,male,1.61,1.68,a,576.569251566793,1154.22651494956
common_voice_ja_37056058,3111,female,1.56,1.64,a,640.549695938919,1517.1546272172
common_voice_ja_36334578,2329,female,1.06,1.11,a,778.130007768747,1741.32589121802
common_voice_ja_39084650,719,male,1.26,1.35,a,753.305284034802,1643.37527172794
common_voice_ja_37264585,850,,1.13,1.19,a,743.232123044105,1649.95724042887
common_voice_ja_35875379,2992,male,1.5,1.55,a,611.509854482346,1774.49660804106
common_voice_ja_24932523,3094,male,3.23,3.29,a,671.520934294669,1253.16484865552
common_voice_ja_20727285,3052,male,1.91,1.96,a,943.827465636209,1586.32181797549
common_voice_ja_36316320,2771,male,1.84,1.88,a,532.90944477757,1478.19538209615
common_voice_ja_36958954,3108,female,1.86,2.01,o,684.167983250261,1270.61577577326
common_voice_ja_37112433,3111,female,1.98,2.01,o,514.118205770867,893.721631401966
common_voice_ja_26014169,3114,male,0.73,0.8,o,474.143669100178,988.284151866864
common_voice_ja_35798580,2986,male,1.87,1.94,o,387.648764414588,1310.64424849337
common_voice_ja_25428103,3097,male,0.52,0.61,o,433.673682316867,1202.22301618041
common_voice_ja_37390999,2231,male,1.86,1.92,o,381.311984090221,994.72621798828
common_voice_ja_37628449,3109,female,1.34,1.43,o,453.419682067891,1460.6264100188
common_voice_ja_30687549,2994,,0.68,0.72,o,449.69849620034,791.526870785303
common_voice_ja_36284064,2927,female,1.59,1.62,o,594.230042384851,1003.78871316319
common_voice_ja_28490219,3115,female,0.98,1.04,o,481.86432445439,1671.52323664299
common_voice_ja_37012515,3108,female,2.12,2.16,o,734.515050334177,1348.99556379443
common_voice_ja_33479563,3073,,1.39,1.42,o,592.434712067056,1114.08265024208
common_voice_ja_36322848,1619,,1.62,1.71,o,163.964696792569,1142.11627891087
common_voice_ja_36316001,2806,male,1.82,1.85,o,318.109194037713,1580.92468258717
common_voice_ja_39109667,395,,2.86,2.91,o,667.934225637043,2622.60183011534
common_voice_ja_19620160,1723,,1.1,1.18,o,841.103326721709,1394.35018723125
common_voice_ja_33195762,2646,male,2.64,2.72,o,372.953762900115,1000.80486116199
common_voice_ja_35905627,3002,male,1.63,1.68,o,318.007733740348,1401.32925269866
common_voice_ja_37636074,3102,female,1.66,1.72,o,524.683044356838,1073.97266568627
common_voice_ja_36283709,2777,male,1.16,1.23,o,133.686732777258,1570.67851993033
common_voice_ja_29764010,3091,,0.53,0.64,o,246.066171921006,1446.87725044289
common_voice_ja_36230158,2830,female,1.2,1.24,o,482.030558705693,1237.43517323222
common_voice_ja_35772457,2988,male,2.39,2.44,o,416.004179873726,1818.06521065603
common_voice_ja_36345303,1565,,1.24,1.31,o,649.288100124648,1441.10021897919
common_voice_ja_37397461,3104,male,0.82,0.86,o,474.352735545995,1079.44229687608
common_voice_ja_35845892,3056,male,2.18,2.21,o,376.188730597467,1335.97503325119
common_voice_ja_35011307,3090,male,0.57,0.64,o,426.843876376027,1175.03563094013
common_voice_ja_36361864,2452,male,1.13,1.16,o,335.947618500081,1575.80447178546
common_voice_ja_39087563,1284,other,1.11,1.15,o,930.182830536151,2095.49976483695
common_voice_ja_27945255,3115,female,1.2,1.24,o,377.089892811829,1678.06423531895
common_voice_ja_35843329,2970,female,1.0,1.06,o,550.746425497235,1601.90653756987
common_voice_ja_36314021,2821,male,1.48,1.51,o,273.713814567032,1047.56144248298
common_voice_ja_37521151,3109,female,2.61,2.68,o,283.03985185106,894.741845698375
common_voice_ja_38986748,1041,male,0.45,0.48,o,734.054976623532,1608.13676473022
common_voice_ja_36326291,2699,,1.72,1.75,o,252.183632381177,1458.45438458454
common_voice_ja_37629852,3102,female,2.2,2.24,o,459.744716415113,1526.55667735917
common_voice_ja_30670357,3083,male,1.29,1.36,o,400.338655101073,1583.64023823873
common_voice_ja_37003766,3108,female,0.91,0.95,o,454.707129495474,1009.85552203347
common_voice_ja_36369208,2433,,1.01,1.05,o,531.87568522651,1425.19334386043
common_voice_ja_35908145,2715,male,1.3,1.36,o,436.103582071937,1137.83508230566
common_voice_ja_35851361,3011,male,1.48,1.53,o,550.469305588506,1291.59624429217
common_voice_ja_35845373,3056,,1.53,1.61,o,416.732769279531,1064.55916249098
common_voice_ja_35855250,2605,male,0.53,0.64,o,385.523756273372,885.320817647345
common_voice_ja_35935683,2882,male,0.69,0.75,o,341.899130158241,1424.23982823381
common_voice_ja_25861594,3110,male,1.06,1.13,o,802.08349003541,1578.70148107262
common_voice_ja_27945146,3115,female,1.76,1.81,o,423.684051497038,1319.15031038223
common_voice_ja_25371213,3112,male,0.93,1.04,o,275.095208854272,1080.3478530219
common_voice_ja_37003766,3108,female,2.18,2.23,o,258.793134462945,988.631067013236
common_voice_ja_36352245,2265,male,1.63,1.69,o,803.67142822103,1152.06465509913
common_voice_ja_27688169,3115,female,1.03,1.12,o,377.607489034261,1082.55348230079
common_voice_ja_37534408,3095,male,0.83,0.92,o,528.011330692821,991.135237238445
common_voice_ja_38973252,1870,male,1.12,1.19,o,367.454622769462,1143.99152595796
common_voice_ja_35845221,3056,,1.75,1.82,o,491.239450891425,1434.54317856505
common_voice_ja_37011926,3111,female,2.07,2.14,o,497.202382682937,1448.41681218661
common_voice_ja_34288653,3113,male,0.79,0.84,o,417.136939388667,1526.63903554925
common_voice_ja_36337321,2579,,1.44,1.51,o,463.070714568755,1686.58515060839
common_voice_ja_27983135,3078,female,1.14,1.18,o,342.74368305987,1623.79880971919
common_voice_ja_36347098,2350,,0.42,0.48,o,587.494419145542,1138.16478537983
common_voice_ja_36366905,2502,female,2.35,2.44,o,264.646637962241,1040.6070724835
common_voice_ja_37073726,3108,female,1.37,1.43,o,590.893839268007,1570.89328500814
common_voice_ja_37253749,3104,male,2.05,2.15,o,159.872323531324,1106.35215809788
common_voice_ja_36343082,2492,female,0.64,0.67,o,525.609817131244,1379.46560828912
common_voice_ja_28465122,3115,female,1.93,1.99,o,493.345759617249,1391.21554389645
common_voice_ja_35888699,2883,female,1.96,2.08,o,492.628452508173,1330.41330566506
common_voice_ja_27700254,2855,,1.19,1.27,o,546.083232933548,718.873741300783
common_voice_ja_27955948,3115,female,1.25,1.32,o,450.086171214198,1424.81407638561
common_voice_ja_25664514,988,,1.06,1.13,o,391.539199348221,1216.53575337057
common_voice_ja_27696104,3101,male,1.93,1.96,o,275.477679013573,1046.06659525319
common_voice_ja_36455267,2224,female,2.41,2.49,o,470.503881796177,1630.83777032643
common_voice_ja_36362985,2079,male,0.87,0.93,o,662.937783165135,1118.78861283321
common_voice_ja_36314031,2821,male,1.59,1.62,o,227.195816944608,920.042758560085
common_voice_ja_36096191,3017,male,0.95,1.03,o,478.165303949315,1063.98700175347
common_voice_ja_35237500,3090,male,0.69,0.73,o,524.174225645549,1415.73014216417
common_voice_ja_36195001,2469,male,0.33,0.37,o,354.287696699156,1409.97151127959
common_voice_ja_35822592,2243,male,0.85,0.93,o,254.745861445903,1222.55814977438
common_voice_ja_37542932,3109,female,0.97,1.02,o,465.088191859619,1488.93004672622
common_voice_ja_36299853,2886,,1.35,1.43,o,481.126350117021,919.778766997221
common_voice_ja_36335897,2598,,1.44,1.48,o,478.904587304589,1572.56638912383
common_voice_ja_36312605,2792,female,1.41,1.48,o,287.8232915724,1063.59881759155
common_voice_ja_25561019,3112,male,1.6,1.64,o,336.103782728422,868.62373457015
common_voice_ja_27704767,3100,male,0.92,0.95,o,662.52086001737,1218.0119251029
common_voice_ja_24585218,3092,,0.72,0.8,o,328.599847576159,815.699142928689
common_voice_ja_36334079,2559,male,1.67,1.71,o,382.859756930371,1078.48474855483
common_voice_ja_36352567,2488,male,0.82,0.86,o,322.887596507581,971.912618010174
common_voice_ja_35968542,3048,,1.06,1.1,o,591.24427916888,1095.09146296929
common_voice_ja_28557128,2774,male,1.79,1.87,o,568.697178696766,951.93320245533
common_voice_ja_39044676,1419,female,1.17,1.2,o,649.787795497046,1483.25451940064
common_voice_ja_36316528,2771,male,0.91,0.99,o,491.256586455365,963.366671211251
common_voice_ja_36299339,2809,female,1.76,1.82,o,765.430520450926,1546.72060258655
common_voice_ja_35947415,2921,male,1.71,1.75,o,447.555953665326,702.97008006024
common_voice_ja_36261766,2920,male,1.3,1.37,o,547.247564429776,1198.66266800754
common_voice_ja_30687705,3096,,1.47,1.5,o,919.738217575275,1505.71956180804
common_voice_ja_39388799,459,female,1.29,1.32,o,418.665125535879,1147.71537679276
common_voice_ja_38933678,1506,male,0.47,0.5,o,297.97778479571,1419.71312143426
common_voice_ja_36343829,2888,male,0.87,0.91,o,788.800382315161,1128.08160976375
common_voice_ja_22558106,3105,male,0.96,1.0,o,434.099654503473,1109.09790409253
common_voice_ja_22512833,3105,male,0.77,0.82,o,306.903294428436,1033.8337392771
common_voice_ja_36371636,2214,,0.93,1.0,o,897.788317666867,1467.15321106444
common_voice_ja_36372009,1647,,0.63,0.66,o,491.128064015315,1324.88629099246
common_voice_ja_35826606,3026,male,0.44,0.51,o,741.255580486667,937.745804811069
common_voice_ja_36322517,2932,female,1.4,1.51,o,353.726227161116,824.350390690074
common_voice_ja_37658036,3065,female,1.65,1.72,o,295.172350554145,1294.16693444713
common_voice_ja_25990596,3115,female,2.47,2.53,o,406.603574714876,1300.8120389457
common_voice_ja_26567451,3115,female,0.98,1.09,o,488.086456294353,1036.10596570324
common_voice_ja_36368725,2438,,1.92,1.96,o,379.250673021732,2217.51374355186
common_voice_ja_38903177,1804,female,1.32,1.36,o,608.49658729713,1622.47300006585
common_voice_ja_33336067,2720,,0.77,0.86,o,353.009590160604,847.434039037071
common_voice_ja_35805439,2969,,0.31,0.36,o,620.356637258466,1470.30192479101
common_voice_ja_36157398,2983,male,1.05,1.1,o,381.485669011929,859.972221775555
common_voice_ja_27777389,1971,,1.28,1.33,o,538.975529213031,1028.71302611856
common_voice_ja_30670333,3083,male,1.59,1.65,o,111.606549361218,1193.73550767095
common_voice_ja_28657958,3059,male,1.8,1.86,o,373.776378662742,793.225617143689
common_voice_ja_25277380,3087,male,1.17,1.22,o,441.504067798755,1155.11590854692
common_voice_ja_36046899,3029,,1.59,1.66,o,361.68248387577,654.622083650698
common_voice_ja_36282127,2856,male,2.27,2.33,o,393.868358618284,1533.09989421574
common_voice_ja_37661499,3106,female,1.47,1.55,o,438.377399233547,1447.05553724446
common_voice_ja_35872985,3042,,0.63,0.66,o,340.690518326116,2167.33847577376
common_voice_ja_25863437,3110,male,1.09,1.17,o,434.698032498814,863.700602663389
common_voice_ja_37131375,3108,female,1.3,1.38,o,633.644449361606,1232.60451503536
common_voice_ja_32858745,2179,male,1.61,1.7,o,568.289970736226,1093.25922986188
common_voice_ja_37521151,3109,female,1.01,1.06,o,522.291122272332,1888.05613526868
common_voice_ja_33230858,3079,male,1.29,1.39,o,466.285683400508,1231.85079553808
common_voice_ja_35927078,2961,male,1.28,1.39,o,427.663923056375,1073.61910231385
common_voice_ja_35843416,3072,male,1.3,1.37,o,389.328140994088,1043.22005325072
common_voice_ja_36205134,2857,male,1.07,1.1,o,408.029899668676,860.953506473006
common_voice_ja_36320753,2563,,1.29,1.34,o,453.832557308835,964.969870734672
common_voice_ja_30639963,3074,male,1.02,1.07,o,546.564331248118,1224.87578016578
common_voice_ja_26067404,3114,male,1.59,1.65,o,401.756187944649,1476.9069930301
common_voice_ja_36283972,2726,male,0.83,0.86,o,445.189307633898,1384.53293975795
common_voice_ja_25688719,3112,male,2.04,2.07,o,522.808250464723,1131.50215866786
common_voice_ja_27527005,3115,female,1.08,1.15,o,426.950609482877,1147.14145908932
common_voice_ja_36183461,2836,male,1.25,1.28,o,334.127575459208,1612.8348670312
common_voice_ja_37526844,3095,male,1.25,1.31,o,484.574549668264,1290.83988375609
common_voice_ja_36337147,1977,,1.01,1.05,o,419.164064286127,1599.05713170795
common_voice_ja_36323572,2650,male,1.96,2.0,o,293.349496333429,966.259079527171
common_voice_ja_36311169,2757,female,1.26,1.31,o,810.703417283916,1670.44747253997
common_voice_ja_36336221,2460,male,0.7,0.73,o,516.314152702697,1211.97696705424
common_voice_ja_36207397,2807,male,1.07,1.1,o,457.336387343715,1885.10579369895
common_voice_ja_36295432,2963,,0.77,0.8,o,200.654908800613,1781.8511410026
common_voice_ja_25124313,3076,female,1.73,1.8,o,558.864800177524,1545.19052602687
common_voice_ja_36364465,2318,male,1.27,1.31,o,196.927225934838,1292.38467831777
common_voice_ja_35871483,2952,other,2.6,2.63,o,648.625761097495,1064.62954454652
common_voice_ja_36321901,2672,male,1.25,1.34,o,496.866647402115,1286.37606949256
common_voice_ja_27777693,2998,male,1.17,1.23,o,451.576037539379,1254.74139419087
common_voice_ja_36314249,2612,female,0.9,0.96,o,413.059276737311,1029.09713169543
common_voice_ja_32991505,3051,male,1.76,1.81,o,505.81038689325,1793.5305109946
common_voice_ja_36319300,2735,,1.39,1.44,o,487.291697669236,1094.9394431753
common_voice_ja_37143172,3108,female,2.07,2.12,o,687.491505131564,1907.6790483845
common_voice_ja_36321716,2521,,0.98,1.01,o,410.903009812882,1329.01561456751
common_voice_ja_36324699,2877,male,1.68,1.73,o,374.292880845879,928.80369351881
common_voice_ja_26228438,3115,female,1.4,1.46,o,482.272402918649,1541.755992417
common_voice_ja_26450893,3115,female,1.21,1.26,o,484.500539515558,1623.50794160939
common_voice_ja_25371925,3112,male,1.16,1.23,o,430.29988513683,1200.8007416675
common_voice_ja_37660900,3063,female,1.26,1.3,o,530.987921467524,1017.63868681522
common_voice_ja_36283702,2607,male,1.15,1.24,o,500.609202020269,1284.13098221635
common_voice_ja_36370102,2433,,0.81,0.85,o,416.592118510735,1327.78965166891
common_voice_ja_36155374,3016,female,0.87,0.9,o,232.604837133668,1068.76708431378
common_voice_ja_20991538,1249,,1.62,1.69,o,453.856530087371,1339.50598705357
common_voice_ja_35936039,2676,female,1.07,1.11,o,332.841553944137,1081.50382412014
common_voice_ja_35913296,2985,male,1.47,1.51,o,499.829628622413,1154.95599462846
common_voice_ja_37459055,3109,female,2.23,2.29,o,372.967181153986,1115.40386483669
common_voice_ja_35898581,3007,male,0.7,0.76,o,467.629963623597,1646.29409472588
common_voice_ja_25371685,3112,male,1.37,1.44,o,456.436169719668,1378.48685343859
common_voice_ja_27852348,3115,female,1.43,1.47,o,326.624257346564,1210.16035219855
common_voice_ja_36996837,3111,female,1.61,1.67,o,475.529211925156,1648.3103446994
common_voice_ja_37536287,1921,,2.51,2.58,o,345.62723461409,1168.03045758082
common_voice_ja_35936044,2676,female,0.86,0.91,o,381.240730697858,1370.38797190169
common_voice_ja_36140395,2953,,0.73,0.76,o,276.50380941096,1815.17673578599
common_voice_ja_36329962,2756,male,1.58,1.64,o,384.925927823792,1109.04344712491
common_voice_ja_27860492,3100,male,2.07,2.12,o,447.934089305616,1124.91778904703
common_voice_ja_37412754,3107,female,1.21,1.28,o,198.817649388305,1270.05479070808
common_voice_ja_36206116,2738,female,1.33,1.36,o,541.019309519834,702.005987639374
common_voice_ja_36284840,2809,female,2.45,2.52,o,618.371531316381,1309.01200586745
common_voice_ja_36320666,2695,female,0.92,1.03,o,258.148254375695,1254.96382573448
common_voice_ja_36324401,2661,female,0.55,0.61,o,272.898260929657,912.93559540548
common_voice_ja_36316407,2771,male,1.57,1.64,o,561.404211817101,1106.13367050782
common_voice_ja_26024416,3110,male,2.12,2.15,o,498.110259050579,768.765079929049
common_voice_ja_35930140,2703,,1.66,1.69,o,587.357189397893,1085.66184206572
common_voice_ja_36074242,2936,male,1.43,1.52,o,298.675644994875,799.736286302931
common_voice_ja_39059604,448,male,2.36,2.4,o,189.358898909168,1092.63515270085
common_voice_ja_27369129,3115,female,1.41,1.47,o,493.784637857671,1182.76650208619
common_voice_ja_36319779,2802,male,0.87,0.91,o,311.346491073141,1641.32111649385
common_voice_ja_37002590,3108,female,0.99,1.07,o,661.575446594361,1252.39540836195
common_voice_ja_36095589,2901,,1.25,1.29,o,468.985751270152,1608.87259300775
common_voice_ja_35875163,2992,male,2.41,2.45,o,527.902809797486,1404.86279586683
common_voice_ja_38932099,1852,male,1.92,1.98,o,491.522580757551,1065.70596745186
common_voice_ja_39040944,820,male,1.2,1.27,o,544.033817695078,2083.54810178042
common_voice_ja_36322547,2932,female,0.43,0.5,o,452.891681503518,1434.68135174182
common_voice_ja_36348967,2632,female,1.0,1.04,o,519.795712335762,1653.24694107581
common_voice_ja_27861741,3100,male,1.69,1.74,o,333.973557609382,792.827951340115
common_voice_ja_36325164,2877,male,1.82,1.87,o,358.306516139385,1071.07119350661
common_voice_ja_19779859,3084,male,0.68,0.77,o,449.471835141329,1133.45570318395
common_voice_ja_25319784,3097,male,0.7,0.8,o,588.645276321144,1262.33368007477
common_voice_ja_35851152,3011,male,1.0,1.06,o,586.331710053258,1044.72255963666
common_voice_ja_36477481,955,,1.64,1.68,o,340.78597694541,1421.36116638734
common_voice_ja_35945901,2979,male,2.01,2.06,o,268.426964816564,1450.41296362665
common_voice_ja_25561835,3112,male,1.97,2.0,o,348.095308850214,921.252529193885
common_voice_ja_36307744,2770,,0.95,0.98,o,814.724778330251,1665.53673824417
common_voice_ja_36334808,2733,female,0.43,0.47,o,271.325464093955,1297.4477500563
common_voice_ja_36103551,2896,female,1.11,1.15,o,407.886251556877,1129.49925964386
common_voice_ja_39017852,1773,male,0.79,0.82,o,590.482928482638,945.926907267248
common_voice_ja_36359020,2837,female,1.71,1.77,o,550.29095129637,1298.34931536177
common_voice_ja_36134061,2798,,1.73,1.78,o,375.038171418915,1874.55905322049
common_voice_ja_36366174,2476,,1.63,1.66,o,475.507547387966,1739.89666247432
common_voice_ja_25832765,3037,,0.58,0.66,o,402.342982385066,1174.96420101086
common_voice_ja_22741423,3105,male,1.9,2.01,o,387.75820672101,783.973968207043
common_voice_ja_36137978,2971,,1.66,1.74,o,370.487234279294,1533.25710032754
common_voice_ja_36353932,2310,male,1.43,1.47,o,126.208511479306,1063.23777833185
common_voice_ja_35913081,2985,male,1.24,1.29,o,522.755827823832,1075.23836554732
common_voice_ja_39156329,1062,female,1.38,1.45,o,482.921659326745,1480.12033725953
common_voice_ja_33231515,3079,male,2.03,2.1,o,432.136088183988,1385.93284800374
common_voice_ja_25371586,2111,,1.02,1.07,o,368.687211534844,987.872573987915
common_voice_ja_27972784,3078,female,1.92,1.96,o,332.334728337112,912.552322601879
common_voice_ja_34989638,3090,male,1.59,1.66,o,475.278819624869,1321.67177339609
common_voice_ja_36138865,2953,,1.78,1.81,o,356.449302925697,1453.48721006482
common_voice_ja_28662913,3008,male,0.58,0.62,o,366.368325342812,1296.94648233663
common_voice_ja_36159260,2917,male,1.11,1.18,o,414.082983735791,1255.1942114038
common_voice_ja_36283153,2871,male,1.14,1.18,o,326.702376947282,1707.70629537531
common_voice_ja_35788635,2986,male,1.82,1.87,o,373.800176130557,1150.29678819362
common_voice_ja_36159229,2917,male,2.33,2.38,o,444.929823230563,879.321829957759
common_voice_ja_36321122,2609,female,1.44,1.51,o,691.275797969724,1603.4115952561
common_voice_ja_25114398,1211,,0.61,0.66,o,388.102345258539,894.2068562826
common_voice_ja_33230387,3079,male,1.25,1.33,o,406.033257560226,1043.09595208329
common_voice_ja_35848371,3027,female,1.61,1.66,o,711.807513970388,1248.54367235552
common_voice_ja_27753994,3115,female,2.24,2.3,o,492.457547694998,1160.45273184041
common_voice_ja_35805138,2969,,1.09,1.12,o,249.591224932863,854.825888225318
common_voice_ja_36346277,2539,male,0.72,0.75,o,724.191654039269,1914.51374371388
common_voice_ja_37418109,3104,male,1.15,1.18,o,189.675846599192,967.094631611217
common_voice_ja_36970821,3111,female,1.63,1.69,o,560.909401644445,1663.16370147737
common_voice_ja_26253597,1918,,0.55,0.6,o,313.863613764422,1380.63343296828
common_voice_ja_35802992,2995,,0.92,0.97,o,420.950597110024,979.67882198786
common_voice_ja_36326326,2640,female,1.13,1.18,o,1197.33502709615,2686.68789665363
common_voice_ja_30556504,2550,male,1.04,1.11,o,450.047199676745,1418.36678343598
common_voice_ja_36111835,3012,female,1.07,1.1,o,233.500039655449,844.529307735678
common_voice_ja_36221102,2868,male,1.92,1.97,o,460.287056193586,1533.26172668707
common_voice_ja_27652729,3115,female,0.97,1.03,o,472.165079248551,1134.34910468185
common_voice_ja_35926122,3040,male,1.09,1.15,o,486.861961122486,1228.96770248623
common_voice_ja_36299796,2822,male,0.63,0.7,o,790.75989955634,1400.17536705457
common_voice_ja_36296748,2915,male,0.69,0.74,o,392.371002457747,735.805625596296
common_voice_ja_36135791,2944,female,2.2,2.23,o,355.41761419972,1503.69060846326
common_voice_ja_35797323,3019,male,1.01,1.1,o,432.03911826677,1468.29404133353
common_voice_ja_26068353,3114,male,1.46,1.5,o,506.092427621589,1038.62940597758
common_voice_ja_36326047,2590,male,1.56,1.6,o,377.116625799448,1145.37541944159
common_voice_ja_35862194,2972,,0.9,0.98,o,478.147839922851,1573.34906274662
common_voice_ja_27285612,3115,female,0.92,1.01,o,427.006429108531,1050.29819974984
common_voice_ja_36347050,2613,male,0.78,0.82,o,368.863782466698,937.637587381679
common_voice_ja_37418258,3104,male,1.45,1.5,o,508.785153872302,857.872077519818
common_voice_ja_25748400,3085,male,1.33,1.39,o,406.116741382983,1539.39432497296
common_voice_ja_26833878,3115,female,1.84,1.87,o,506.698707898483,1114.48850106935
common_voice_ja_35812423,3020,,2.07,2.15,o,550.274336581583,1329.7826984135
common_voice_ja_36209390,2954,,1.3,1.35,o,601.839692755993,1590.36563372731
common_voice_ja_37409861,3109,female,2.4,2.44,o,376.764182515586,1755.08672831088
common_voice_ja_36314426,2723,male,0.55,0.62,o,379.978917944831,1007.59624062993
common_voice_ja_22700372,3105,male,0.98,1.02,o,501.751731127225,878.886189279687
common_voice_ja_35859953,3006,male,0.74,0.77,o,607.017448529988,1522.90931781121
common_voice_ja_35319762,3058,female,2.11,2.19,o,481.520783641584,1337.10379319755
common_voice_ja_20073532,3089,male,0.91,0.99,o,426.977443078228,951.399822156395
common_voice_ja_25428088,3097,male,0.58,0.63,o,443.903293355629,1745.47547944795
common_voice_ja_28184638,3103,male,1.43,1.51,o,453.322317535228,1049.05241443642
common_voice_ja_36337206,2579,,1.53,1.58,o,463.576530100789,1388.62307561037
common_voice_ja_36350562,2603,female,1.09,1.15,o,753.549332376873,1271.90251953819
common_voice_ja_35968256,2443,,1.33,1.36,o,276.151717429895,1173.56601105719
common_voice_ja_36306219,2854,female,0.64,0.68,o,589.611011146098,1258.84992767535
common_voice_ja_36289814,2867,female,0.48,0.53,o,561.153468097757,1211.11291541897
common_voice_ja_27696140,3101,male,1.83,1.88,o,284.98344985465,1023.3594897836
common_voice_ja_36329048,2220,,1.43,1.46,o,283.204003175437,1303.22604680734
common_voice_ja_35287640,3028,male,1.48,1.58,o,467.248553382586,1153.76675690955
common_voice_ja_35845348,2935,male,1.38,1.47,o,293.801262703253,1521.27707018855
common_voice_ja_24977445,3080,female,0.59,0.64,o,528.476353232575,1112.64955577637
common_voice_ja_35948700,3044,,2.53,2.56,o,314.563958836395,1973.86105861076
common_voice_ja_36304951,2717,male,0.73,0.76,o,428.713943145419,1238.75275417841
common_voice_ja_37646233,3106,female,0.36,0.43,o,524.250932866644,1349.00083848898
common_voice_ja_36320725,2625,male,1.43,1.48,o,363.434084669592,1087.57555583254
common_voice_ja_36320622,2695,female,1.39,1.53,o,425.804615431659,1018.83630033462
common_voice_ja_37406703,3109,female,1.47,1.53,o,576.307710361006,1299.62036484904
common_voice_ja_33230447,3079,male,0.97,1.02,o,430.716879752077,1298.29383095382
common_voice_ja_36326560,2881,female,1.64,1.7,o,321.456100432543,1044.82216992548
common_voice_ja_36194650,2469,male,0.61,0.64,o,375.597717702009,1397.87529377338
common_voice_ja_31219146,3113,male,0.7,0.74,o,367.018920617221,1443.69753461718
common_voice_ja_35948649,3044,,1.78,1.81,o,346.957063544245,1255.79062494744
common_voice_ja_36367651,2502,female,1.28,1.31,o,771.614151219635,1226.28080327462
