Filename,SpeakerID,Gender,Begin,End,Vowel,F1,F2
common_voice_ja_27553148,3332,female_feminine,1.67,1.75,a,682.947973973692,1294.63686098124
common_voice_ja_27695932,3318,male_masculine,1.34,1.51,a,604.487564157071,1301.62092058968
common_voice_ja_36932533,3328,female_feminine,3.37,3.42,a,552.845257502834,1680.45511007323
common_voice_ja_27242767,3332,female_feminine,5.43,5.53,a,649.68228329918,1711.52990246873
common_voice_ja_20464945,3100,male_masculine,1.95,1.99,a,142.832715628745,1001.94718002654
common_voice_ja_25895420,3326,male_masculine,6.66,6.75,a,856.3425744347,1490.43501553957
common_voice_ja_36415822,2766,female_feminine,3.9,3.97,a,990.519074086384,1535.37215624886
common_voice_ja_36372377,2474,male_masculine,1.35,1.39,a,285.473064306711,1126.53043574745
common_voice_ja_27698345,3266,male_masculine,6.19,6.33,a,739.326899513959,1160.08596918902
common_voice_ja_29742761,3329,male_masculine,5.3,5.35,a,615.839846390611,1456.97296351631
common_voice_ja_37186265,3322,male_masculine,1.5,1.57,a,592.564285827038,744.516999016159
common_voice_ja_37179752,3328,female,5.31,5.34,a,599.211288447255,1435.22276546498
common_voice_ja_28595721,3277,male_masculine,1.4,1.44,a,659.114306606782,1269.69550208594
common_voice_ja_36025238,3170,male_masculine,2.68,2.74,a,700.26786307703,1366.00712249376
common_voice_ja_32428031,3330,male_masculine,3.01,3.07,a,537.912231632147,1013.15979279409
common_voice_ja_36151411,3097,female_feminine,2.87,2.92,a,777.653367693139,1315.63169311935
common_voice_ja_27696070,3318,male_masculine,2.97,3.03,a,392.318976150442,1473.7184876335
common_voice_ja_36400492,2959,female_feminine,1.4,1.48,a,730.218455540763,1780.75273554677
common_voice_ja_25989490,3326,male_masculine,2.24,2.31,a,607.761476053362,1622.28887101292
common_voice_ja_30687212,3238,male_masculine,3.16,3.23,a,632.35475191989,1740.27554392553
common_voice_ja_30653676,3300,male_masculine,6.18,6.23,a,705.056359596154,1597.67183293363
common_voice_ja_33084863,3267,female_feminine,3.24,3.31,a,565.547573636856,1485.53894908333
common_voice_ja_27699516,2891,male_masculine,3.75,3.8,a,575.236929349698,1329.64379518356
common_voice_ja_26015135,3331,male_masculine,3.43,3.47,a,448.890763759429,789.085725730133
common_voice_ja_36068247,3092,female_feminine,4.01,4.11,a,914.742419704541,1751.86661158064
common_voice_ja_26601096,3332,female_feminine,3.41,3.51,a,697.75524147256,1344.08491363797
common_voice_ja_36298251,3278,female_feminine,4.38,4.42,a,779.030611096819,1701.64886019967
common_voice_ja_27809542,3288,male_masculine,1.28,1.36,a,355.255971943592,1255.26262538125
common_voice_ja_39010594,2536,male_masculine,1.39,1.45,a,403.932782052271,1599.55349644764
common_voice_ja_26001325,3331,male_masculine,1.01,1.06,a,608.352482557111,1426.20779839485
common_voice_ja_36051168,3147,female_feminine,1.23,1.28,a,473.949982022906,1319.50138165356
common_voice_ja_36237469,3111,male_masculine,3.11,3.17,a,254.596985462756,1504.33091164693
common_voice_ja_37461836,3327,female_feminine,1.38,1.44,a,641.442509320974,1742.74771294977
common_voice_ja_36135229,3140,male_masculine,6.12,6.2,a,579.305621738152,1132.51369603871
common_voice_ja_35899476,3196,male_masculine,2.15,2.2,a,596.251936573701,1700.88200500562
common_voice_ja_36354032,2493,female_feminine,7.23,7.32,a,479.120941738351,1387.76222311342
common_voice_ja_28282492,3320,male_masculine,2.31,2.36,a,675.667341899608,1559.20531947675
common_voice_ja_20277640,3286,male_masculine,5.51,5.57,a,751.959886108113,1311.38474992396
common_voice_ja_38958281,2581,female_feminine,2.97,3.01,a,657.747672208942,1858.98897598391
common_voice_ja_38904677,2630,female_feminine,3.12,3.15,a,452.11537076783,2244.20941820366
common_voice_ja_26253346,3331,male_masculine,3.58,3.62,a,588.271901681554,1474.19372623808
common_voice_ja_25286833,3304,male_masculine,4.44,4.48,a,623.098697833653,1570.03260662069
common_voice_ja_36327443,2469,male_masculine,4.27,4.33,a,450.193806651727,1555.70529006574
common_voice_ja_21611200,2728,male_masculine,1.59,1.67,a,750.458021073688,1643.59364400422
common_voice_ja_25987601,3331,male_masculine,2.45,2.49,a,486.33589732409,1384.37359615856
common_voice_ja_37645561,3323,female_feminine,4.63,4.67,a,458.735527390302,1538.3977634544
common_voice_ja_36310910,2973,female_feminine,1.06,1.12,a,769.500548213049,1446.90037302239
common_voice_ja_36359143,2505,female_feminine,2.38,2.43,a,639.648988329785,1951.94922955982
common_voice_ja_37665515,3305,female_feminine,1.58,1.64,a,634.052850241414,1376.97428704826
common_voice_ja_36307922,3008,male_masculine,1.25,1.28,a,812.686707292664,1071.4578993947
common_voice_ja_27461223,3332,female_feminine,3.72,3.77,a,734.95183439395,1748.79203263511
common_voice_ja_29821852,3308,female,2.67,2.74,a,399.576259491059,1296.51771347151
common_voice_ja_37112361,3328,female_feminine,7.66,7.72,a,532.934865827858,1586.15171118694
common_voice_ja_27782884,3332,female_feminine,3.88,3.96,a,605.711241203654,1353.9148218184
common_voice_ja_36369621,2627,male_masculine,4.86,4.97,a,668.171405629938,1232.04076333827
common_voice_ja_25296236,3304,male_masculine,5.15,5.22,a,582.021388837036,1674.24366716638
common_voice_ja_27038254,3332,female_feminine,1.08,1.14,a,568.45888008602,1723.03507361114
common_voice_ja_37180666,3325,female_feminine,3.03,3.06,a,592.474859096111,1882.31523223282
common_voice_ja_26035371,3326,male_masculine,1.67,1.73,a,517.545866535039,1496.50797061198
common_voice_ja_28599147,3332,female_feminine,4.18,4.26,a,775.258421002206,1348.10513648681
common_voice_ja_26105202,3332,female_feminine,1.16,1.2,a,489.747719022173,1302.71900473296
common_voice_ja_26206354,3332,female_feminine,4.74,4.79,a,558.021816992355,1688.61460644551
common_voice_ja_37111123,3324,female,4.67,4.72,a,482.185172287398,1655.13177931226
common_voice_ja_32441843,3330,male_masculine,5.41,5.49,a,667.261990263183,1570.83401520346
common_voice_ja_36157168,3144,female_feminine,4.93,4.99,a,533.342282536474,1609.44990577232
common_voice_ja_25283609,3304,male_masculine,1.68,1.73,a,489.370144862776,1290.03893090989
common_voice_ja_38825366,2646,male_masculine,0.88,0.94,a,392.1717499803,912.496960552116
common_voice_ja_26080689,3331,male_masculine,2.82,2.86,a,514.420208429993,1101.07506644789
common_voice_ja_36194784,2701,male_masculine,3.21,3.24,a,382.916110029843,2096.5166779088
common_voice_ja_36307932,3008,male_masculine,4.18,4.24,a,600.17206034011,1670.84683347579
common_voice_ja_36370933,2627,male_masculine,3.48,3.53,a,465.974617254555,1850.93126420779
common_voice_ja_36355294,2604,male_masculine,5.92,5.98,a,618.600708202159,1603.00049896429
common_voice_ja_36322469,3098,female_feminine,0.54,0.65,a,745.050647349208,1493.94585602007
common_voice_ja_37579723,3305,female_feminine,2.75,2.81,a,457.718586478377,1632.52591145163
common_voice_ja_26866909,3332,female_feminine,1.15,1.24,a,436.96475532642,1270.38925582307
common_voice_ja_37608931,3319,female_feminine,5.61,5.69,a,855.561377609035,1609.55800261651
common_voice_ja_36295914,3210,male_masculine,2.18,2.24,a,461.721092844912,1088.38670414175
common_voice_ja_36158959,3126,female_feminine,0.59,0.7,a,707.304409433873,1844.90923795478
common_voice_ja_27695717,3318,male_masculine,5.52,5.58,a,701.965275091541,1286.49435158627
common_voice_ja_25296216,3304,male_masculine,2.88,2.93,a,522.19445891721,960.406623873399
common_voice_ja_34893160,3132,male_masculine,4.62,4.66,a,722.017217447005,1195.40967228221
common_voice_ja_36039133,3202,female_feminine,0.8,0.84,a,855.027597509283,1602.73014159312
common_voice_ja_36142644,2714,male_masculine,3.45,3.49,a,519.524307621208,1719.40450348415
common_voice_ja_25948873,3332,female_feminine,4.83,4.94,a,625.75566872767,1337.33986060179
common_voice_ja_37525511,3312,male_masculine,3.02,3.06,a,824.153740944337,1386.34885798867
common_voice_ja_36149820,3113,male,1.45,1.51,a,427.099456768419,1480.85142423347
common_voice_ja_38825351,2646,male_masculine,2.35,2.42,a,225.548381923498,1376.34137347312
common_voice_ja_36306904,3038,female_feminine,0.57,0.66,a,546.705927287012,1829.3178956153
common_voice_ja_26294080,3332,female_feminine,1.85,1.93,a,488.531467875755,1297.21878622386
common_voice_ja_26095278,3326,male_masculine,1.75,1.79,a,582.80363153983,1660.42086565824
common_voice_ja_26051969,3331,male_masculine,1.96,2.01,a,470.78113791035,1705.87270087131
common_voice_ja_35935488,3099,male_masculine,4.7,4.78,a,512.892901273908,1617.23240505588
common_voice_ja_28594994,3277,male_masculine,4.24,4.28,a,780.035096475366,1534.86738393633
common_voice_ja_37616968,3327,female_feminine,2.94,3.01,a,453.059068586298,1730.0847408095
common_voice_ja_26286958,3298,male_masculine,3.43,3.47,a,627.9269513475,1308.56869275701
common_voice_ja_26130696,3331,male_masculine,1.05,1.11,a,601.53997634922,1156.67193573889
common_voice_ja_29823990,3308,female,3.2,3.23,a,694.415782594576,1885.28740094422
common_voice_ja_36929249,3328,female_feminine,6.75,6.79,a,691.850209188417,1734.99313102891
common_voice_ja_35287616,3245,male_masculine,5.09,5.12,a,1132.8403900274,1318.13203340601
common_voice_ja_25973725,3332,female_feminine,4.84,4.88,a,659.817494991652,1627.11425901374
common_voice_ja_37541970,3327,female_feminine,4.83,4.86,a,659.508020398546,1488.67170013606
common_voice_ja_26016439,3307,male_masculine,4.69,4.78,a,828.255062313152,1543.28045005676
common_voice_ja_36298625,3182,female_feminine,0.53,0.56,a,711.7194458392,1853.28372269356
common_voice_ja_26037981,3331,male_masculine,1.78,1.82,a,459.106569034902,1705.48146991932
common_voice_ja_36155471,3158,male_masculine,3.71,3.75,a,491.391495449762,1663.9442839066
common_voice_ja_25917027,3332,female_feminine,5.48,5.53,a,566.941283997938,1761.42583019669
common_voice_ja_26001043,3331,male_masculine,4.65,4.68,a,380.815632117296,1426.40330134618
common_voice_ja_36325933,2869,male_masculine,3.17,3.22,a,681.997994763017,1474.36243710805
common_voice_ja_36306662,2578,female,2.96,2.99,a,888.029932325706,1462.35124478121
common_voice_ja_37461889,3327,female_feminine,2.15,2.24,a,679.158247696944,1755.33248542903
common_voice_ja_36361623,2681,male_masculine,3.43,3.46,a,408.331304498575,1407.17662681403
common_voice_ja_26068282,3331,male_masculine,3.88,3.96,a,896.71012367814,1507.85334411872
common_voice_ja_26144715,3332,female_feminine,2.08,2.13,a,698.174021274317,1616.53716921537
common_voice_ja_26130724,3331,male_masculine,2.01,2.05,a,525.936326036063,1701.6258422216
common_voice_ja_26142117,3331,male_masculine,3.17,3.23,a,456.489243433237,1427.80799137434
common_voice_ja_24991710,3276,male,5.21,5.25,a,599.32462924097,1627.91040709004
common_voice_ja_26014172,3331,male_masculine,3.57,3.61,a,713.892917297165,1187.48516958523
common_voice_ja_28163014,3320,male_masculine,4.39,4.43,a,673.619685827505,1455.22798069691
common_voice_ja_25444731,3329,male_masculine,5.4,5.49,a,606.827517266581,1598.8474015685
common_voice_ja_25899574,3236,male,5.82,5.87,a,567.050165723562,1622.19826374142
common_voice_ja_37129245,3328,female_feminine,2.63,2.7,a,635.184111942597,1879.62523482737
common_voice_ja_39005875,2446,male_masculine,5.27,5.32,a,246.209367935793,1191.54491483772
common_voice_ja_32705254,3330,male_masculine,1.23,1.31,a,484.166179451113,1415.47358898345
common_voice_ja_37546211,3323,female_feminine,4.25,4.3,a,494.589792416439,1652.28116917887
common_voice_ja_37660845,3323,female_feminine,5.68,5.74,a,599.947132741499,1925.00964032168
common_voice_ja_30487805,3143,male_masculine,5.81,5.88,a,620.073144663691,1099.44138912756
common_voice_ja_37111124,3324,female,0.67,0.73,a,225.105080931519,1091.35024313851
common_voice_ja_25320887,3332,female,2.85,2.91,a,567.291222092479,1549.63332189321
common_voice_ja_29823909,3308,female,1.43,1.49,a,535.971362571485,940.379804080517
common_voice_ja_37657210,3285,female_feminine,0.6,0.64,a,500.906272893705,1599.87970413985
common_voice_ja_37543534,3164,female_feminine,2.77,2.8,a,213.301455477106,1121.36291487027
common_voice_ja_37146963,3324,female_feminine,4.24,4.28,a,310.318739323688,1739.17739477659
common_voice_ja_25897580,3332,female_feminine,1.82,1.91,a,642.432289926021,1474.34015935314
common_voice_ja_37408586,3324,female_feminine,4.42,4.5,a,237.173375149989,1858.21378589017
common_voice_ja_26239849,3331,male_masculine,3.07,3.12,a,607.403901154253,1451.4435071839
common_voice_ja_37111124,3324,female,0.79,0.84,a,436.300691152159,1670.15337849352
common_voice_ja_35934319,3044,male_masculine,3.64,3.68,a,504.488678971942,1803.1007147859
common_voice_ja_25986430,3331,male_masculine,2.42,2.5,a,558.717657804612,1016.79749848573
common_voice_ja_30687632,3161,male,4.25,4.3,a,407.673735765736,1174.62812867907
common_voice_ja_27679429,3332,female_feminine,4.51,4.59,a,598.587152625106,1552.40683044862
common_voice_ja_37248833,3324,female_feminine,3.24,3.29,a,316.219442454377,1686.8224938037
common_voice_ja_26206357,3332,female_feminine,1.18,1.25,a,472.904949959807,1547.38722250639
common_voice_ja_31418493,3263,female_feminine,1.26,1.35,a,650.246211976391,1697.4954356611
common_voice_ja_34989637,3307,male_masculine,5.42,5.47,a,596.336305243555,1705.03365762495
common_voice_ja_38829482,2892,female_feminine,4.38,4.45,a,766.108349555138,1784.28771294529
common_voice_ja_31380207,3079,male_masculine,5.02,5.1,a,624.276396834987,1546.74431432073
common_voice_ja_30645781,3300,male_masculine,5.79,5.83,a,667.873143460674,1575.49359759075
common_voice_ja_37428824,3315,female_feminine,1.22,1.28,a,678.096462428585,1703.98047839815
common_voice_ja_36306657,3059,female_feminine,1.59,1.69,a,757.385801811945,1277.62971772324
common_voice_ja_34989637,3307,male_masculine,2.93,3.0,a,563.958320063241,1013.08216643354
common_voice_ja_35936064,2870,female_feminine,2.59,2.62,a,468.805452239299,1353.34869661573
common_voice_ja_26892254,3314,male_masculine,3.17,3.23,a,481.153928328935,1778.95086496647
common_voice_ja_37323392,3324,female_feminine,4.86,4.93,a,646.617708584533,1868.43069965326
common_voice_ja_26677168,3332,female_feminine,1.55,1.62,a,397.837869831655,1137.24020088874
common_voice_ja_26001007,3331,male_masculine,2.85,2.88,a,445.468905256333,1969.75776727819
common_voice_ja_36334985,2707,male_masculine,3.94,4.03,a,681.423686096133,1785.86922141331
common_voice_ja_27695502,3318,male_masculine,4.71,4.74,a,475.676701529672,920.767067261407
common_voice_ja_26228316,3332,female_feminine,5.34,5.38,a,205.424656778297,1192.44193047217
common_voice_ja_36369706,2516,female_feminine,4.82,4.86,a,574.502034377504,1467.50986306309
common_voice_ja_26038573,3331,male_masculine,1.12,1.2,a,612.402164397058,1051.56122186433
common_voice_ja_25607495,3332,female_feminine,2.4,2.45,a,715.404419533674,1515.65047907894
common_voice_ja_36296335,3028,male_masculine,4.98,5.03,a,492.077747015805,1835.53789650285
common_voice_ja_27182934,3332,female_feminine,1.79,1.85,a,435.532370608492,1696.24108924304
common_voice_ja_27587607,3332,female_feminine,2.77,2.84,a,642.52865390359,1546.87306976642
common_voice_ja_36322250,3098,female_feminine,8.05,8.16,a,815.184727165041,1677.11542529679
common_voice_ja_35889130,3095,female_feminine,1.11,1.17,a,942.239154971403,1645.16622211653
common_voice_ja_25906853,3332,female_feminine,2.55,2.59,a,658.423595253214,1732.60673240424
common_voice_ja_36317956,2886,male_masculine,1.3,1.34,a,552.460987105052,1264.1925295145
common_voice_ja_21567970,3294,male_masculine,6.84,6.91,a,597.460227446514,1304.31394448414
common_voice_ja_37646220,3323,female_feminine,4.55,4.6,a,675.587069936269,1548.85479707681
common_voice_ja_26236644,3298,male_masculine,4.29,4.34,a,714.399445351318,1260.13687114925
common_voice_ja_27242852,3332,female_feminine,5.24,5.3,a,498.358072152192,1604.81539916941
common_voice_ja_37431805,3327,female_feminine,4.29,4.35,a,548.35616998799,2213.47562150836
common_voice_ja_36358934,2624,female,6.53,6.61,a,258.487845525938,1123.8417033212
common_voice_ja_26068292,3331,male_masculine,1.11,1.18,a,423.386593143721,1393.56511821019
common_voice_ja_26080927,3331,male_masculine,4.3,4.37,a,790.718966732375,1367.55197139777
common_voice_ja_36329685,2963,male_masculine,2.19,2.23,a,406.351981752144,996.759276933516
common_voice_ja_36283904,3142,female_feminine,4.94,4.99,a,607.294447609073,1303.34631318645
common_voice_ja_37408562,3324,female_feminine,0.52,0.59,a,540.35626199378,1823.17197189224
common_voice_ja_35934329,3044,male_masculine,5.96,5.99,a,420.903252971718,1498.16955388731
common_voice_ja_36322250,3098,female_feminine,3.27,3.33,a,769.413077822644,1496.77923927703
common_voice_ja_22077299,3294,male_masculine,6.18,6.21,a,603.380919117383,1072.73749044972
common_voice_ja_36142499,2714,male_masculine,2.59,2.62,a,206.348144970249,1113.67243145874
common_voice_ja_25917271,3332,female_feminine,3.49,3.53,a,212.472098098244,1172.70622599007
common_voice_ja_37640197,3323,female_feminine,2.95,2.98,a,500.806128402405,1783.18790587793
common_voice_ja_35789016,3227,female_feminine,3.24,3.28,a,741.902657035706,1436.64605291174
common_voice_ja_27587611,3332,female_feminine,4.6,4.66,a,564.356595906356,1149.46114556166
common_voice_ja_37414265,3324,female_feminine,1.28,1.34,a,396.064112616251,1642.1108812994
common_voice_ja_39045663,2553,male_masculine,2.17,2.2,a,472.514685144414,905.686119701913
common_voice_ja_19779396,3301,male_masculine,4.67,4.74,a,555.342013550127,1451.36123536996
common_voice_ja_27696505,3252,female_feminine,1.87,1.92,a,745.504463267455,1574.13215550503
common_voice_ja_26068120,3331,male_masculine,3.96,4.03,a,651.816986071711,1527.72301667655
common_voice_ja_20073992,3306,male_masculine,4.61,4.67,a,669.151188831748,1507.17681240927
common_voice_ja_27809532,3288,male_masculine,1.26,1.32,a,438.989882696213,1202.4078412683
common_voice_ja_26071927,3314,male_masculine,2.06,2.15,a,589.058040477583,1276.01685880346
common_voice_ja_37162190,3328,female_feminine,6.78,6.84,a,683.721781303139,1802.3867874223
common_voice_ja_36355751,2750,male_masculine,0.85,0.89,a,115.065689506723,1346.22877176196
common_voice_ja_26240965,3332,female_feminine,1.8,1.85,a,417.770079489441,1318.65038165326
common_voice_ja_38835742,2876,male_masculine,2.55,2.59,a,554.202964800095,1317.23276275433
common_voice_ja_36145139,3253,male_masculine,4.07,4.15,a,805.879235969785,1564.75936271336
common_voice_ja_26130697,3331,male_masculine,0.84,0.9,a,607.915483622041,1374.43067783832
common_voice_ja_36311371,2732,male,2.88,2.94,a,512.167293123474,1705.10995752671
common_voice_ja_26130832,3331,male_masculine,2.48,2.55,a,637.665941195163,1297.42359135788
common_voice_ja_32416441,3330,male_masculine,1.19,1.27,a,555.599181139698,1516.2243200115
common_voice_ja_37625214,3319,female_feminine,3.26,3.34,a,592.449543354136,1175.74768364215
common_voice_ja_26068156,3331,male_masculine,4.47,4.51,a,659.513707997162,1123.92208615554
common_voice_ja_30480912,3295,female,2.46,2.54,a,749.447961502139,1685.71490147848
common_voice_ja_26081080,3326,male_masculine,5.49,5.52,a,679.88276596171,1004.49143890654
common_voice_ja_21567398,3294,male_masculine,5.28,5.32,a,694.32426015295,1218.24318280583
common_voice_ja_30687497,3238,male_masculine,0.71,0.75,a,884.605522945017,1306.20772390044
common_voice_ja_33456130,3330,male_masculine,3.32,3.37,a,514.243010843456,1724.25034195286
common_voice_ja_28781618,3332,female_feminine,3.1,3.14,a,455.552562851991,1037.93108162376
common_voice_ja_32386815,3014,female_feminine,5.23,5.27,a,273.026042852122,1560.94297355548
common_voice_ja_27302581,3332,female_feminine,5.23,5.28,a,442.563401369976,1406.90459575083
common_voice_ja_35948050,3166,male,1.34,1.37,a,1060.44996969552,1277.86317574282
common_voice_ja_35799130,3237,female_feminine,3.1,3.16,a,559.642374021647,1404.11430078257
common_voice_ja_36261822,3133,male_masculine,3.45,3.49,a,575.114756557788,1571.55199631954
common_voice_ja_36137464,3176,male_masculine,1.4,1.43,a,491.532389072734,839.282881495757
common_voice_ja_37628624,3327,female_feminine,4.42,4.46,a,600.003244109542,2079.07804246024
common_voice_ja_25512651,3332,female_feminine,2.51,2.56,a,519.341640562798,1786.56101804532
common_voice_ja_35913068,3200,male_masculine,3.87,3.9,a,647.990753294879,1181.29198419359
common_voice_ja_27699435,2891,male_masculine,1.17,1.22,a,558.904364750995,1616.85753841939
common_voice_ja_36194336,2701,male,2.5,2.53,a,432.623743710794,1920.54430356898
common_voice_ja_37500219,3327,female_feminine,5.6,5.72,a,638.425995907132,1525.41183399564
common_voice_ja_20837684,3301,male_masculine,5.03,5.14,a,746.208020982236,1578.00597574247
common_voice_ja_35888863,3258,female_feminine,1.49,1.55,a,585.87457614155,1293.73908396665
common_voice_ja_36971266,3328,female_feminine,1.74,1.81,a,517.071159401224,1622.61555199868
common_voice_ja_27697127,3317,male,6.46,6.52,a,591.115602035957,1309.84314197062
common_voice_ja_26134685,3331,male_masculine,3.41,3.46,a,611.734139980885,1312.06724719591
common_voice_ja_25917030,3332,female_feminine,0.76,0.84,a,676.591371235258,1827.01833667049
common_voice_ja_36177125,2761,male_masculine,4.14,4.18,a,488.845592734655,1577.50083632316
common_voice_ja_37542358,3305,female_feminine,3.32,3.39,a,480.908645599509,1731.85288260545
common_voice_ja_27695505,3318,male_masculine,3.56,3.6,a,614.67765857211,1313.67702634349
common_voice_ja_36319701,2801,male,2.56,2.63,a,827.710523680851,1764.90620795109
common_voice_ja_27695497,3318,male_masculine,5.5,5.55,a,870.451226323753,1203.74104143691
common_voice_ja_36331088,2547,male_masculine,0.77,0.81,a,713.681087326088,1341.88651923903
common_voice_ja_27302414,3332,female_feminine,0.73,0.8,a,500.743978599742,1402.51928864498
common_voice_ja_26038334,3331,male_masculine,4.59,4.62,a,729.929988253071,1255.08471967257
common_voice_ja_27798326,3321,male_masculine,3.6,3.67,a,388.20942632766,1295.9785917976
common_voice_ja_38833941,2519,female_feminine,0.59,0.65,a,735.837187045174,1840.24267519001
common_voice_ja_26055206,3331,male_masculine,2.81,2.86,a,282.807078964379,1337.47691900796
common_voice_ja_26068300,3331,male_masculine,4.15,4.19,a,735.864651035761,1366.02273146612
common_voice_ja_25998290,3326,male_masculine,1.32,1.48,a,824.058747511646,1317.73458290726
common_voice_ja_37008279,3328,female_feminine,6.39,6.48,a,680.38656549533,1760.49754228834
common_voice_ja_36069740,3131,male_masculine,4.04,4.13,a,634.453299161028,1673.10116245444
common_voice_ja_25962853,3332,female_feminine,5.09,5.16,a,600.589155021982,1917.04260956434
common_voice_ja_36972069,3325,female_feminine,0.9,0.97,a,900.915417990032,1618.3581124387
common_voice_ja_36316145,2976,male_masculine,1.83,1.91,a,428.091367536634,1392.16242864836
common_voice_ja_26030503,3307,male_masculine,3.98,4.03,a,531.152823794484,1344.62051471261
common_voice_ja_32467918,3330,male_masculine,4.91,4.97,a,622.561372819414,1172.33580761812
common_voice_ja_29742514,3329,male_masculine,4.5,4.55,a,652.629991683464,1329.63445722154
common_voice_ja_27302507,3332,female_feminine,1.25,1.29,a,553.690666516447,1565.89964747737
common_voice_ja_26038399,3331,male_masculine,1.01,1.06,a,469.925612683054,1452.54779758456
common_voice_ja_37408475,3324,female_feminine,1.76,1.81,a,198.851362921842,1590.21386163275
common_voice_ja_37248537,3322,male_masculine,4.19,4.25,a,821.199292084195,1367.09136771023
common_voice_ja_26068213,3331,male_masculine,1.15,1.2,a,590.056972163668,1349.42553113116
common_voice_ja_30487796,3143,male_masculine,5.24,5.3,a,456.483210146028,1731.47024311925
common_voice_ja_37006954,3325,female_feminine,4.88,4.92,a,768.927729193517,1523.37400540797
common_voice_ja_36051124,3147,female_feminine,2.1,2.17,a,707.092327775663,1758.56697336731
common_voice_ja_35678583,3193,male_masculine,2.0,2.07,a,942.202957195176,2599.86615879488
common_voice_ja_26068119,3331,male_masculine,1.13,1.16,a,310.199464301788,1955.31582875372
common_voice_ja_30487509,3143,male_masculine,1.19,1.24,a,435.031981950358,1671.4869027437
common_voice_ja_33397388,3330,male_masculine,1.87,1.91,a,653.98004544783,1384.88729120561
common_voice_ja_37011614,3328,female_feminine,3.33,3.39,a,666.442545158281,1528.50236919904
common_voice_ja_36929249,3328,female_feminine,7.73,7.81,a,725.653648455923,1752.46268430074
common_voice_ja_37640524,3324,female_feminine,4.11,4.16,a,700.859045479154,1498.97475046966
common_voice_ja_26015211,3331,male_masculine,1.41,1.46,a,422.212023792441,1213.66000333961
common_voice_ja_31303251,3330,male_masculine,0.89,0.94,a,393.413279590507,1636.12515907461
common_voice_ja_25277430,3304,male_masculine,4.53,4.57,a,635.12694772082,1537.24063669504
common_voice_ja_37049263,3328,female_feminine,2.46,2.54,a,723.985693597986,2149.00604043676
common_voice_ja_26067486,3331,male_masculine,3.78,3.84,a,558.503414874399,1632.3392967358
common_voice_ja_36318663,2993,female_feminine,4.52,4.58,a,604.229519980421,1542.41889569108
common_voice_ja_36289735,3089,female_feminine,1.91,1.98,a,690.356425976202,1654.29376941653
common_voice_ja_30645850,3300,male_masculine,1.7,1.73,a,536.696698232991,1521.91797502374
common_voice_ja_26038121,3331,male_masculine,3.46,3.51,a,514.127340474102,1566.68976969731
common_voice_ja_26031886,3331,male_masculine,2.95,3.01,a,446.181370830507,959.609037368653
common_voice_ja_36339548,2844,male_masculine,2.7,2.74,a,601.673223099904,1607.93064484732
common_voice_ja_27695507,3318,male_masculine,2.06,2.13,a,431.940841951591,1416.92848962102
common_voice_ja_37256498,3315,female,4.19,4.29,a,737.367471889727,1845.21559573731
common_voice_ja_37542360,3305,female_feminine,6.75,6.94,a,537.451773627227,1249.87568818414
common_voice_ja_36316218,2782,female_feminine,3.76,3.82,a,655.530074845926,1679.43310440238
common_voice_ja_27688159,3332,female_feminine,1.96,2.03,a,546.444184712497,1352.97403005805
common_voice_ja_36394045,2753,female_feminine,3.19,3.25,a,736.190059134291,1471.28356726327
common_voice_ja_28628800,3332,female_feminine,4.12,4.18,a,444.42685357844,1491.52308197684
common_voice_ja_26096327,3331,male_masculine,3.73,3.76,a,246.995228329644,1357.21582614454
common_voice_ja_25897622,3332,female_feminine,2.33,2.39,a,600.655927592851,1309.30095294176
common_voice_ja_28675215,3332,female_feminine,2.21,2.27,a,468.545686378931,1458.2532204775
common_voice_ja_26038079,3331,male_masculine,1.76,1.83,a,441.455517609863,1334.82608045905
common_voice_ja_26015367,3331,male_masculine,3.87,3.9,a,724.50410281631,1294.95151296277
common_voice_ja_25372523,3329,male,1.11,1.18,a,733.783190674074,1213.0353471977
common_voice_ja_27695860,3318,male_masculine,2.78,2.85,a,595.831907166361,1548.45945144811
common_voice_ja_33099251,2907,male_masculine,5.15,5.19,a,523.743397866866,1705.17765518296
common_voice_ja_26007073,3331,male_masculine,1.49,1.55,a,427.00420424402,1703.794163064
common_voice_ja_27105652,3332,female_feminine,4.23,4.33,a,717.821499958282,1739.77128777468
common_voice_ja_36325409,2921,male_masculine,1.95,2.01,a,432.944068913996,990.519828151915
common_voice_ja_36169148,3105,female_feminine,4.85,4.93,a,562.772900652393,1814.75598490275
common_voice_ja_27242852,3332,female_feminine,1.91,1.97,a,531.108996674675,1673.39779270624
common_voice_ja_26007112,3331,male_masculine,3.09,3.15,a,560.54413866279,1571.98792037312
common_voice_ja_33099235,2907,male_masculine,2.98,3.04,a,608.664629139608,1176.08080349698
common_voice_ja_36338366,2893,female_feminine,2.79,2.82,a,640.360751327904,1023.86190969082
common_voice_ja_25205901,3332,female,4.17,4.21,a,701.797406659129,1892.29835789407
common_voice_ja_26576063,3332,female_feminine,4.39,4.47,a,474.545598199521,1337.26121509922
common_voice_ja_37248821,3324,female_feminine,1.65,1.69,a,216.822913281399,1498.31704466602
common_voice_ja_37528637,3324,female_feminine,3.05,3.12,a,599.562250804608,1867.7219608454
common_voice_ja_37548685,3324,female_feminine,4.19,4.25,a,457.413679391234,1250.3338191995
